response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
mouse,rank-1,479,gemini-2.5-flash-lite,6,35,1,gorilla,animals-gen,hills,"['Bird', 'Rodents']",False,"['African', 'Primates']",False,mouse,True,median
rat,rank-1,479,gemini-2.5-flash-lite,7,35,1,ape,animals-gen,hills,['Rodents'],False,['Primates'],False,rat,False,median
squirrel,rank-1,479,gemini-2.5-flash-lite,8,35,1,chimpanzee,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Primates']",False,squirrel,False,median
chipmunk,rank-1,479,gemini-2.5-flash-lite,9,35,1,penguin,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Arctic', 'Bird', 'Water']",True,chipmunk,False,median
ferret,rank-1,479,gemini-2.5-flash-lite,10,35,1,antelope,animals-gen,hills,"['Farm', 'Weasels']",True,['African'],True,ferret,True,median
hedgehog,rank-1,479,gemini-2.5-flash-lite,11,35,1,lion,animals-gen,hills,"['Insectivores', 'Rodents']",True,"['African', 'Feline']",False,hedgehog,True,median
chinchilla,rank-1,479,gemini-2.5-flash-lite,12,35,1,tiger,animals-gen,hills,"['Rodents', 'UsedForFur']",False,"['African', 'Feline']",False,chinchilla,True,median
gerbil,rank-1,479,gemini-2.5-flash-lite,13,35,1,grizzlybear,animals-gen,hills,"['Pets', 'Rodents']",False,['NorthAmerican'],True,gerbil,False,median
beaver,rank-1,479,gemini-2.5-flash-lite,14,35,1,blackbear,animals-gen,hills,"['NorthAmerican', 'Rodents', 'UsedForFur', 'Water']",False,['NorthAmerican'],False,beaver,True,median
otter,rank-1,479,gemini-2.5-flash-lite,15,35,1,seal,animals-gen,hills,"['Water', 'Weasels']",False,"['Arctic', 'Water']",True,otter,False,median
raccoon,rank-1,479,gemini-2.5-flash-lite,16,35,1,walrus,animals-gen,hills,['NorthAmerican'],True,"['Arctic', 'Water']",False,raccoon,True,median
skunk,rank-1,479,gemini-2.5-flash-lite,17,35,1,flamingo,animals-gen,hills,"['NorthAmerican', 'Weasels']",False,['Bird'],True,skunk,False,median
fox,rank-1,479,gemini-2.5-flash-lite,18,35,1,peacock,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Bird'],False,fox,True,median
wolf,rank-1,479,gemini-2.5-flash-lite,19,35,1,squirrel,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['NorthAmerican', 'Rodents']",True,wolf,True,median
bear,rank-1,479,gemini-2.5-flash-lite,20,35,1,chipmunk,animals-gen,hills,['NorthAmerican'],False,"['NorthAmerican', 'Rodents']",False,bear,False,median
dog,rank-1,693,gemini-2.5-flash-lite,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,693,gemini-2.5-flash-lite,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,693,gemini-2.5-flash-lite,3,35,1,ferret,animals-gen,hills,"['Pets', 'Rodents']",False,"['Farm', 'Weasels']",True,hamster,False,median
rabbit,rank-1,693,gemini-2.5-flash-lite,4,35,1,mouse,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Bird', 'Rodents']",True,rabbit,True,median
mouse,rank-1,693,gemini-2.5-flash-lite,5,35,1,rat,animals-gen,hills,"['Bird', 'Rodents']",True,['Rodents'],False,mouse,True,median
rat,rank-1,693,gemini-2.5-flash-lite,6,35,1,hamster,animals-gen,hills,['Rodents'],False,"['Pets', 'Rodents']",False,rat,False,median
squirrel,rank-1,693,gemini-2.5-flash-lite,7,35,1,goat,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Farm'],True,squirrel,True,median
chipmunk,rank-1,693,gemini-2.5-flash-lite,8,35,1,chicken,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Bird', 'Farm']",False,chipmunk,False,median
ferret,rank-1,693,gemini-2.5-flash-lite,9,35,1,cow,animals-gen,hills,"['Farm', 'Weasels']",True,"['Bovine', 'Farm']",False,ferret,True,median
gerbil,rank-1,693,gemini-2.5-flash-lite,10,35,1,duck,animals-gen,hills,"['Pets', 'Rodents']",True,['Bird'],True,gerbil,False,median
guinea_pig,rank-1,693,gemini-2.5-flash-lite,11,35,1,goose,animals-gen,hills,"['Pets', 'Rodents']",False,['Water'],True,guinea pig,False,median
chinchilla,rank-1,693,gemini-2.5-flash-lite,12,35,1,turkey,animals-gen,hills,"['Rodents', 'UsedForFur']",False,"['Bird', 'Farm']",True,chinchilla,True,median
beaver,rank-1,693,gemini-2.5-flash-lite,13,35,1,pig,animals-gen,hills,"['NorthAmerican', 'Rodents', 'UsedForFur', 'Water']",False,['Farm'],False,beaver,True,median
otter,rank-1,693,gemini-2.5-flash-lite,14,35,1,lamb,animals-gen,hills,"['Water', 'Weasels']",False,['Farm'],False,otter,True,median
seal,rank-1,693,gemini-2.5-flash-lite,15,35,1,sheep,animals-gen,hills,"['Arctic', 'Water']",False,['Farm'],False,seal,True,median
walrus,rank-1,693,gemini-2.5-flash-lite,16,35,1,fish,animals-gen,hills,"['Arctic', 'Water']",False,"['Fish', 'Water']",True,walrus,True,median
whale,rank-1,693,gemini-2.5-flash-lite,17,35,1,seal,animals-gen,hills,"['Fish', 'Water']",False,"['Arctic', 'Water']",False,whale,False,median
dolphin,rank-1,693,gemini-2.5-flash-lite,18,35,1,shark,animals-gen,hills,"['Insects', 'Water']",False,"['Fish', 'Water']",False,dolphin,False,median
shark,rank-1,693,gemini-2.5-flash-lite,19,35,1,dolphin,animals-gen,hills,"['Fish', 'Water']",False,"['Insects', 'Water']",False,shark,False,median
fish,rank-1,693,gemini-2.5-flash-lite,20,35,1,penguin,animals-gen,hills,"['Fish', 'Water']",False,"['Arctic', 'Bird', 'Water']",False,fish,False,median
cat,rank-1,286,gemini-2.5-flash-lite,1,31,1,dog,animals-gen,hills,['Pets'],True,"['Canine', 'Pets']",True,cat,False,median
hamster,rank-1,286,gemini-2.5-flash-lite,2,31,1,cat,animals-gen,hills,"['Pets', 'Rodents']",False,['Pets'],False,hamster,False,median
rabbit,rank-1,286,gemini-2.5-flash-lite,3,31,1,horse,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['BeastsOfBurden', 'Farm']",True,rabbit,False,median
guinea_pig,rank-1,286,gemini-2.5-flash-lite,4,31,1,cow,animals-gen,hills,"['Pets', 'Rodents']",False,"['Bovine', 'Farm']",False,guinea pig,True,median
mouse,rank-1,286,gemini-2.5-flash-lite,5,31,1,pig,animals-gen,hills,"['Bird', 'Rodents']",False,['Farm'],False,mouse,True,median
rat,rank-1,286,gemini-2.5-flash-lite,6,31,1,dolphin,animals-gen,hills,['Rodents'],False,"['Insects', 'Water']",True,rat,False,median
gerbil,rank-1,286,gemini-2.5-flash-lite,7,31,1,mouse,animals-gen,hills,"['Pets', 'Rodents']",False,"['Bird', 'Rodents']",True,gerbil,False,median
chinchilla,rank-1,286,gemini-2.5-flash-lite,8,31,1,gerbil,animals-gen,hills,"['Rodents', 'UsedForFur']",False,"['Pets', 'Rodents']",False,chinchilla,False,median
ferret,rank-1,286,gemini-2.5-flash-lite,9,31,1,chicken,animals-gen,hills,"['Farm', 'Weasels']",True,"['Bird', 'Farm']",True,ferret,False,median
bird,rank-1,286,gemini-2.5-flash-lite,10,31,1,goose,animals-gen,hills,['Bird'],True,['Water'],True,bird,True,median
parrot,rank-1,286,gemini-2.5-flash-lite,11,31,1,potbelliedpig,animals-gen,hills,"['Bird', 'Pets']",False,['Farm'],True,parrot,False,median
canary,rank-1,286,gemini-2.5-flash-lite,12,31,1,hamster,animals-gen,hills,"['Bird', 'Pets']",False,"['Pets', 'Rodents']",True,canary,True,median
finch,rank-1,286,gemini-2.5-flash-lite,13,31,1,ferret,animals-gen,hills,['Bird'],False,"['Farm', 'Weasels']",True,finch,True,median
fish,rank-1,286,gemini-2.5-flash-lite,14,31,1,raccoon,animals-gen,hills,"['Fish', 'Water']",True,['NorthAmerican'],True,fish,True,median
goldfish,rank-1,286,gemini-2.5-flash-lite,15,31,1,skunk,animals-gen,hills,"['Fish', 'Pets', 'Water']",False,"['NorthAmerican', 'Weasels']",False,goldfish,False,median
betta,rank-1,286,gemini-2.5-flash-lite,16,31,1,squirrel,animals-gen,hills,,True,"['NorthAmerican', 'Rodents']",False,betta,True,median
shark,rank-1,286,gemini-2.5-flash-lite,17,31,1,polarbear,animals-gen,hills,"['Fish', 'Water']",True,['Arctic'],True,shark,True,median
whale,rank-1,286,gemini-2.5-flash-lite,18,31,1,grizzlybear,animals-gen,hills,"['Fish', 'Water']",False,['NorthAmerican'],True,whale,False,median
dolphin,rank-1,286,gemini-2.5-flash-lite,19,31,1,penguin,animals-gen,hills,"['Insects', 'Water']",False,"['Arctic', 'Bird', 'Water']",True,dolphin,False,median
seal,rank-1,286,gemini-2.5-flash-lite,20,31,1,seal,animals-gen,hills,"['Arctic', 'Water']",False,"['Arctic', 'Water']",False,seal,True,median
wolf,rank-1,793,gemini-2.5-flash-lite,1,35,1,wolf,animals-gen,hills,"['Canine', 'NorthAmerican']",True,"['Canine', 'NorthAmerican']",True,wolf,False,median
bear,rank-1,793,gemini-2.5-flash-lite,2,35,1,fox,animals-gen,hills,['NorthAmerican'],False,"['Canine', 'NorthAmerican', 'UsedForFur']",False,bear,True,median
lion,rank-1,793,gemini-2.5-flash-lite,3,35,1,dog,animals-gen,hills,"['African', 'Feline']",True,"['Canine', 'Pets']",False,lion,False,median
tiger,rank-1,793,gemini-2.5-flash-lite,4,35,1,rabbit,animals-gen,hills,"['African', 'Feline']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,tiger,False,median
cheetah,rank-1,793,gemini-2.5-flash-lite,5,35,1,squirrel,animals-gen,hills,"['African', 'Feline']",False,"['NorthAmerican', 'Rodents']",False,cheetah,False,median
leopard,rank-1,793,gemini-2.5-flash-lite,6,35,1,chipmunk,animals-gen,hills,"['African', 'Feline']",False,"['NorthAmerican', 'Rodents']",False,leopard,False,median
jaguar,rank-1,793,gemini-2.5-flash-lite,7,35,1,woodpecker,animals-gen,hills,['Feline'],False,['Bird'],True,jaguar,False,median
cougar,rank-1,793,gemini-2.5-flash-lite,8,35,1,finch,animals-gen,hills,"['Feline', 'NorthAmerican']",False,['Bird'],False,cougar,False,median
lynx,rank-1,793,gemini-2.5-flash-lite,9,35,1,tiger,animals-gen,hills,['Feline'],False,"['African', 'Feline']",True,lynx,False,median
bobcat,rank-1,793,gemini-2.5-flash-lite,10,35,1,elephant,animals-gen,hills,"['Feline', 'NorthAmerican']",False,['African'],False,bobcat,False,median
fox,rank-1,793,gemini-2.5-flash-lite,11,35,1,lion,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['African', 'Feline']",False,fox,True,median
coyote,rank-1,793,gemini-2.5-flash-lite,12,35,1,hippopotamus,animals-gen,hills,['Canine'],False,['African'],False,coyote,True,median
dingo,rank-1,793,gemini-2.5-flash-lite,13,35,1,rhinoceros,animals-gen,hills,['Australian'],True,['African'],False,dingo,True,median
hyena,rank-1,793,gemini-2.5-flash-lite,14,35,1,zebra,animals-gen,hills,"['African', 'Canine']",True,['African'],False,hyena,True,median
dog,rank-1,793,gemini-2.5-flash-lite,15,35,1,snake,animals-gen,hills,"['Canine', 'Pets']",False,"['Farm', 'ReptileAmphibian']",True,dog,True,median
cat,rank-1,793,gemini-2.5-flash-lite,16,35,1,scorpion,animals-gen,hills,['Pets'],False,['Insects'],True,cat,False,median
mouse,rank-1,793,gemini-2.5-flash-lite,17,35,1,lizard,animals-gen,hills,"['Bird', 'Rodents']",True,['ReptileAmphibian'],True,mouse,True,median
rat,rank-1,793,gemini-2.5-flash-lite,18,35,1,parrot,animals-gen,hills,['Rodents'],False,"['Bird', 'Pets']",True,rat,False,median
rabbit,rank-1,793,gemini-2.5-flash-lite,19,35,1,human,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,['Primates'],True,rabbit,True,median
squirrel,rank-1,793,gemini-2.5-flash-lite,20,35,1,cat,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Pets'],True,squirrel,False,median
chip,rank-1,793,gemini-2.5-flash-lite,21,35,1,panther,animals-gen,hills,,True,"['African', 'Feline']",True,chip,True,median
dog,rank-1,796,gemini-2.5-flash-lite,1,33,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,796,gemini-2.5-flash-lite,2,33,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
rabbit,rank-1,796,gemini-2.5-flash-lite,3,33,1,fish,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Fish', 'Water']",True,rabbit,False,median
hamster,rank-1,796,gemini-2.5-flash-lite,4,33,1,zebra,animals-gen,hills,"['Pets', 'Rodents']",False,['African'],True,hamster,False,median
bird,rank-1,796,gemini-2.5-flash-lite,5,33,1,lion,animals-gen,hills,['Bird'],True,"['African', 'Feline']",False,bird,True,median
fish,rank-1,796,gemini-2.5-flash-lite,6,33,1,tiger,animals-gen,hills,"['Fish', 'Water']",True,"['African', 'Feline']",False,fish,True,median
snake,rank-1,796,gemini-2.5-flash-lite,7,33,1,bear,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,['NorthAmerican'],True,snake,True,median
turtle,rank-1,796,gemini-2.5-flash-lite,8,33,1,poodle,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Canine', 'Pets']",True,turtle,True,median
frog,rank-1,796,gemini-2.5-flash-lite,9,33,1,scorpion,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Insects'],True,frog,False,median
mouse,rank-1,796,gemini-2.5-flash-lite,10,33,1,spider,animals-gen,hills,"['Bird', 'Rodents']",True,"['Arachnid', 'Farm']",True,mouse,True,median
rat,rank-1,796,gemini-2.5-flash-lite,11,33,1,alligator,animals-gen,hills,['Rodents'],False,"['ReptileAmphibian', 'Water']",True,rat,False,median
pig,rank-1,796,gemini-2.5-flash-lite,12,33,1,monkey,animals-gen,hills,['Farm'],True,"['African', 'Primates']",True,pig,False,median
cow,rank-1,796,gemini-2.5-flash-lite,13,33,1,ape,animals-gen,hills,"['Bovine', 'Farm']",False,['Primates'],False,cow,False,median
sheep,rank-1,796,gemini-2.5-flash-lite,14,33,1,frog,animals-gen,hills,['Farm'],False,"['ReptileAmphibian', 'Water']",True,sheep,False,median
horse,rank-1,796,gemini-2.5-flash-lite,15,33,1,butterfly,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,['Insects'],True,horse,True,median
chicken,rank-1,796,gemini-2.5-flash-lite,16,33,1,bird,animals-gen,hills,"['Bird', 'Farm']",False,['Bird'],True,chicken,True,median
duck,rank-1,796,gemini-2.5-flash-lite,17,33,1,cardinal,animals-gen,hills,['Bird'],False,['Bird'],False,duck,False,median
goose,rank-1,796,gemini-2.5-flash-lite,18,33,1,iguana,animals-gen,hills,['Water'],True,['ReptileAmphibian'],True,goose,False,median
turkey,rank-1,796,gemini-2.5-flash-lite,19,33,1,turtle,animals-gen,hills,"['Bird', 'Farm']",True,"['ReptileAmphibian', 'Water']",False,turkey,True,median
lion,rank-1,796,gemini-2.5-flash-lite,20,33,1,rabbit,animals-gen,hills,"['African', 'Feline']",True,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,lion,True,median
tiger,rank-1,796,gemini-2.5-flash-lite,21,33,1,wolf,animals-gen,hills,"['African', 'Feline']",False,"['Canine', 'NorthAmerican']",False,tiger,False,median
bear,rank-1,796,gemini-2.5-flash-lite,22,33,1,groundhog,animals-gen,hills,['NorthAmerican'],True,"['Rodents', 'Weasels']",True,bear,True,median
wolf,rank-1,796,gemini-2.5-flash-lite,23,33,1,squirrel,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['NorthAmerican', 'Rodents']",False,wolf,False,median
fox,rank-1,796,gemini-2.5-flash-lite,24,33,1,chihuahua,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Canine'],True,fox,True,median
bear,rank-1,689,gemini-2.5-flash-lite,1,30,1,bear,animals-gen,hills,['NorthAmerican'],True,['NorthAmerican'],True,bear,False,median
lion,rank-1,689,gemini-2.5-flash-lite,2,30,1,cat,animals-gen,hills,"['African', 'Feline']",True,['Pets'],True,lion,True,median
tiger,rank-1,689,gemini-2.5-flash-lite,3,30,1,dog,animals-gen,hills,"['African', 'Feline']",False,"['Canine', 'Pets']",False,tiger,False,median
wolf,rank-1,689,gemini-2.5-flash-lite,4,30,1,cougar,animals-gen,hills,"['Canine', 'NorthAmerican']",True,"['Feline', 'NorthAmerican']",True,wolf,True,median
fox,rank-1,689,gemini-2.5-flash-lite,5,30,1,panther,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['African', 'Feline']",False,fox,True,median
deer,rank-1,689,gemini-2.5-flash-lite,6,30,1,tiger,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['African', 'Feline']",False,deer,True,median
rabbit,rank-1,689,gemini-2.5-flash-lite,7,30,1,wildcat,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Feline'],False,rabbit,True,median
squirrel,rank-1,689,gemini-2.5-flash-lite,8,30,1,monkey,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Primates']",True,squirrel,False,median
chipmunk,rank-1,689,gemini-2.5-flash-lite,9,30,1,gorilla,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Primates']",False,chipmunk,False,median
mouse,rank-1,689,gemini-2.5-flash-lite,10,30,1,snake,animals-gen,hills,"['Bird', 'Rodents']",False,"['Farm', 'ReptileAmphibian']",True,mouse,True,median
rat,rank-1,689,gemini-2.5-flash-lite,11,30,1,human,animals-gen,hills,['Rodents'],False,['Primates'],True,rat,False,median
bat,rank-1,689,gemini-2.5-flash-lite,12,30,1,bird,animals-gen,hills,['Insectivores'],True,['Bird'],True,bat,True,median
owl,rank-1,689,gemini-2.5-flash-lite,13,30,1,pigeon,animals-gen,hills,['Bird'],True,['Bird'],False,owl,True,median
eagle,rank-1,689,gemini-2.5-flash-lite,14,30,1,lion,animals-gen,hills,['Bird'],False,"['African', 'Feline']",True,eagle,True,median
hawk,rank-1,689,gemini-2.5-flash-lite,15,30,1,jaguar,animals-gen,hills,['Bird'],False,['Feline'],False,hawk,False,median
vulture,rank-1,689,gemini-2.5-flash-lite,16,30,1,buck,animals-gen,hills,['Bird'],False,['Deers'],True,vulture,False,median
snake,rank-1,689,gemini-2.5-flash-lite,17,30,1,horse,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['BeastsOfBurden', 'Farm']",True,snake,True,median
lizard,rank-1,689,gemini-2.5-flash-lite,18,30,1,goat,animals-gen,hills,['ReptileAmphibian'],False,['Farm'],False,lizard,False,median
turtle,rank-1,689,gemini-2.5-flash-lite,19,30,1,chicken,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Bird', 'Farm']",False,turtle,False,median
frog,rank-1,689,gemini-2.5-flash-lite,20,30,1,cow,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Bovine', 'Farm']",False,frog,False,median
fish,rank-1,689,gemini-2.5-flash-lite,21,30,1,pig,animals-gen,hills,"['Fish', 'Water']",False,['Farm'],False,fish,True,median
shark,rank-1,689,gemini-2.5-flash-lite,22,30,1,duck,animals-gen,hills,"['Fish', 'Water']",False,['Bird'],True,shark,False,median
whale,rank-1,689,gemini-2.5-flash-lite,23,30,1,piglet,animals-gen,hills,"['Fish', 'Water']",False,['Farm'],True,whale,False,median
dolphin,rank-1,689,gemini-2.5-flash-lite,24,30,1,hog,animals-gen,hills,"['Insects', 'Water']",False,['Farm'],False,dolphin,False,median
deer,rank-1,386,gemini-2.5-flash-lite,1,35,1,deer,animals-gen,hills,"['Deers', 'NorthAmerican']",True,"['Deers', 'NorthAmerican']",True,deer,False,median
bear,rank-1,386,gemini-2.5-flash-lite,2,35,1,bear,animals-gen,hills,['NorthAmerican'],False,['NorthAmerican'],False,bear,True,median
wolf,rank-1,386,gemini-2.5-flash-lite,3,35,1,dog,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['Canine', 'Pets']",True,wolf,True,median
fox,rank-1,386,gemini-2.5-flash-lite,4,35,1,cat,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Pets'],False,fox,True,median
rabbit,rank-1,386,gemini-2.5-flash-lite,5,35,1,pigeon,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Bird'],True,rabbit,True,median
squirrel,rank-1,386,gemini-2.5-flash-lite,6,35,1,bird,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Bird'],False,squirrel,False,median
chipmunk,rank-1,386,gemini-2.5-flash-lite,7,35,1,hamster,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Pets', 'Rodents']",True,chipmunk,False,median
mouse,rank-1,386,gemini-2.5-flash-lite,8,35,1,guineapig,animals-gen,hills,"['Bird', 'Rodents']",False,"['Pets', 'Rodents']",False,mouse,True,median
rat,rank-1,386,gemini-2.5-flash-lite,9,35,1,turtle,animals-gen,hills,['Rodents'],False,"['ReptileAmphibian', 'Water']",True,rat,False,median
bat,rank-1,386,gemini-2.5-flash-lite,10,35,1,frog,animals-gen,hills,['Insectivores'],True,"['ReptileAmphibian', 'Water']",False,bat,True,median
owl,rank-1,386,gemini-2.5-flash-lite,11,35,1,worm,animals-gen,hills,['Bird'],True,"['Insects', 'Worms']",True,owl,True,median
eagle,rank-1,386,gemini-2.5-flash-lite,12,35,1,fish,animals-gen,hills,['Bird'],False,"['Fish', 'Water']",True,eagle,False,median
hawk,rank-1,386,gemini-2.5-flash-lite,13,35,1,trout,animals-gen,hills,['Bird'],False,['Fish'],False,hawk,False,median
snake,rank-1,386,gemini-2.5-flash-lite,14,35,1,sheep,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,['Farm'],True,snake,True,median
lizard,rank-1,386,gemini-2.5-flash-lite,15,35,1,goat,animals-gen,hills,['ReptileAmphibian'],False,['Farm'],False,lizard,False,median
turtle,rank-1,386,gemini-2.5-flash-lite,16,35,1,donkey,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['BeastsOfBurden', 'Farm']",False,turtle,False,median
