response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
cow,rank-1,479,gemini-3-flash-preview,7,35,1,ape,animals-gen,hills,"['Bovine', 'Farm']",False,['Primates'],False,cow,True,median
pig,rank-1,479,gemini-3-flash-preview,8,35,1,chimpanzee,animals-gen,hills,['Farm'],False,"['African', 'Primates']",False,pig,False,median
sheep,rank-1,479,gemini-3-flash-preview,9,35,1,penguin,animals-gen,hills,['Farm'],False,"['Arctic', 'Bird', 'Water']",True,sheep,True,median
goat,rank-1,479,gemini-3-flash-preview,10,35,1,antelope,animals-gen,hills,['Farm'],False,['African'],True,goat,False,median
chicken,rank-1,479,gemini-3-flash-preview,11,35,1,lion,animals-gen,hills,"['Bird', 'Farm']",False,"['African', 'Feline']",False,chicken,True,median
duck,rank-1,479,gemini-3-flash-preview,12,35,1,tiger,animals-gen,hills,['Bird'],False,"['African', 'Feline']",False,duck,False,median
goose,rank-1,479,gemini-3-flash-preview,13,35,1,grizzlybear,animals-gen,hills,['Water'],True,['NorthAmerican'],True,goose,False,median
turkey,rank-1,479,gemini-3-flash-preview,14,35,1,blackbear,animals-gen,hills,"['Bird', 'Farm']",True,['NorthAmerican'],False,turkey,True,median
elephant,rank-1,479,gemini-3-flash-preview,15,35,1,seal,animals-gen,hills,['African'],True,"['Arctic', 'Water']",True,elephant,True,median
lion,rank-1,479,gemini-3-flash-preview,16,35,1,walrus,animals-gen,hills,"['African', 'Feline']",False,"['Arctic', 'Water']",False,lion,False,median
tiger,rank-1,479,gemini-3-flash-preview,17,35,1,flamingo,animals-gen,hills,"['African', 'Feline']",False,['Bird'],True,tiger,False,median
leopard,rank-1,479,gemini-3-flash-preview,18,35,1,peacock,animals-gen,hills,"['African', 'Feline']",False,['Bird'],False,leopard,False,median
cheetah,rank-1,479,gemini-3-flash-preview,19,35,1,squirrel,animals-gen,hills,"['African', 'Feline']",False,"['NorthAmerican', 'Rodents']",True,cheetah,False,median
zebra,rank-1,479,gemini-3-flash-preview,20,35,1,chipmunk,animals-gen,hills,['African'],False,"['NorthAmerican', 'Rodents']",False,zebra,False,median
giraffe,rank-1,479,gemini-3-flash-preview,21,35,1,fish,animals-gen,hills,['African'],False,"['Fish', 'Water']",True,giraffe,False,median
hippo,rank-1,479,gemini-3-flash-preview,22,35,1,starfish,animals-gen,hills,,True,['Water'],False,hippo,False,median
rhino,rank-1,479,gemini-3-flash-preview,23,35,1,seahorse,animals-gen,hills,['African'],True,['Water'],False,rhino,False,median
monkey,rank-1,479,gemini-3-flash-preview,24,35,1,shark,animals-gen,hills,"['African', 'Primates']",False,"['Fish', 'Water']",False,monkey,True,median
gorilla,rank-1,479,gemini-3-flash-preview,25,35,1,killerwhale,animals-gen,hills,"['African', 'Primates']",False,['Water'],False,gorilla,False,median
chimpanzee,rank-1,479,gemini-3-flash-preview,26,35,1,clownfish,animals-gen,hills,"['African', 'Primates']",False,['Fish'],True,chimpanzee,False,median
bear,rank-1,479,gemini-3-flash-preview,27,35,1,dalmation,animals-gen,hills,['NorthAmerican'],True,,True,bear,True,median
wolf,rank-1,479,gemini-3-flash-preview,28,35,1,sparrow,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Bird'],True,wolf,True,median
fox,rank-1,479,gemini-3-flash-preview,29,35,1,eagle,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Bird'],False,fox,True,median
deer,rank-1,479,gemini-3-flash-preview,30,35,1,egret,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['Bird'],False,deer,True,median
squirrel,rank-1,479,gemini-3-flash-preview,31,35,1,bluefootedbooby,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Bird'],False,squirrel,True,median
snake,rank-1,479,gemini-3-flash-preview,32,35,1,muskrat,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['Rodents', 'Water']",True,snake,True,median
lizard,rank-1,479,gemini-3-flash-preview,33,35,1,possum,animals-gen,hills,['ReptileAmphibian'],False,['Australian'],True,lizard,False,median
turtle,rank-1,479,gemini-3-flash-preview,34,35,1,mole,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Insectivores', 'Rodents']",True,turtle,True,median
frog,rank-1,479,gemini-3-flash-preview,35,35,1,raccoon,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['NorthAmerican'],True,frog,True,median
horse,rank-1,487,gemini-3-flash-preview,1,33,1,horse,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['BeastsOfBurden', 'Farm']",True,horse,False,median
cow,rank-1,487,gemini-3-flash-preview,2,33,1,cat,animals-gen,hills,"['Bovine', 'Farm']",False,['Pets'],True,cow,False,median
pig,rank-1,487,gemini-3-flash-preview,3,33,1,dog,animals-gen,hills,['Farm'],False,"['Canine', 'Pets']",False,pig,False,median
sheep,rank-1,487,gemini-3-flash-preview,4,33,1,jaguar,animals-gen,hills,['Farm'],False,['Feline'],True,sheep,True,median
goat,rank-1,487,gemini-3-flash-preview,5,33,1,cougar,animals-gen,hills,['Farm'],False,"['Feline', 'NorthAmerican']",False,goat,False,median
chicken,rank-1,487,gemini-3-flash-preview,6,33,1,mouse,animals-gen,hills,"['Bird', 'Farm']",False,"['Bird', 'Rodents']",True,chicken,True,median
duck,rank-1,487,gemini-3-flash-preview,7,33,1,rat,animals-gen,hills,['Bird'],False,['Rodents'],False,duck,False,median
goose,rank-1,487,gemini-3-flash-preview,8,33,1,gerbil,animals-gen,hills,['Water'],True,"['Pets', 'Rodents']",False,goose,False,median
turkey,rank-1,487,gemini-3-flash-preview,9,33,1,monkey,animals-gen,hills,"['Bird', 'Farm']",True,"['African', 'Primates']",True,turkey,True,median
eagle,rank-1,487,gemini-3-flash-preview,10,33,1,ape,animals-gen,hills,['Bird'],False,['Primates'],False,eagle,True,median
hawk,rank-1,487,gemini-3-flash-preview,11,33,1,gorilla,animals-gen,hills,['Bird'],False,"['African', 'Primates']",False,hawk,False,median
owl,rank-1,487,gemini-3-flash-preview,12,33,1,orangutan,animals-gen,hills,['Bird'],False,['Primates'],False,owl,True,median
squirrel,rank-1,487,gemini-3-flash-preview,13,33,1,parakeet,animals-gen,hills,"['NorthAmerican', 'Rodents']",True,"['Bird', 'Pets']",True,squirrel,True,median
rabbit,rank-1,487,gemini-3-flash-preview,14,33,1,rabbit,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,rabbit,False,median
deer,rank-1,487,gemini-3-flash-preview,15,33,1,guineapig,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Pets', 'Rodents']",False,deer,True,median
fox,rank-1,487,gemini-3-flash-preview,16,33,1,pig,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Farm'],True,fox,True,median
wolf,rank-1,487,gemini-3-flash-preview,17,33,1,spider,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['Arachnid', 'Farm']",False,wolf,True,median
bear,rank-1,487,gemini-3-flash-preview,18,33,1,cow,animals-gen,hills,['NorthAmerican'],False,"['Bovine', 'Farm']",False,bear,True,median
lion,rank-1,487,gemini-3-flash-preview,19,33,1,donkey,animals-gen,hills,"['African', 'Feline']",True,"['BeastsOfBurden', 'Farm']",False,lion,True,median
tiger,rank-1,487,gemini-3-flash-preview,20,33,1,squirrel,animals-gen,hills,"['African', 'Feline']",False,"['NorthAmerican', 'Rodents']",True,tiger,False,median
leopard,rank-1,487,gemini-3-flash-preview,21,33,1,chipmunk,animals-gen,hills,"['African', 'Feline']",False,"['NorthAmerican', 'Rodents']",False,leopard,False,median
cheetah,rank-1,487,gemini-3-flash-preview,22,33,1,owl,animals-gen,hills,"['African', 'Feline']",False,['Bird'],True,cheetah,False,median
elephant,rank-1,487,gemini-3-flash-preview,23,33,1,deer,animals-gen,hills,['African'],False,"['Deers', 'NorthAmerican']",True,elephant,True,median
giraffe,rank-1,487,gemini-3-flash-preview,24,33,1,moose,animals-gen,hills,['African'],False,"['Deers', 'NorthAmerican']",False,giraffe,False,median
zebra,rank-1,487,gemini-3-flash-preview,25,33,1,elk,animals-gen,hills,['African'],False,"['Deers', 'NorthAmerican']",False,zebra,False,median
hippo,rank-1,487,gemini-3-flash-preview,26,33,1,frog,animals-gen,hills,,True,"['ReptileAmphibian', 'Water']",True,hippo,False,median
rhino,rank-1,487,gemini-3-flash-preview,27,33,1,toad,animals-gen,hills,['African'],True,"['ReptileAmphibian', 'Water']",False,rhino,False,median
monkey,rank-1,487,gemini-3-flash-preview,28,33,1,emu,animals-gen,hills,"['African', 'Primates']",False,"['Australian', 'Bird']",True,monkey,True,median
gorilla,rank-1,487,gemini-3-flash-preview,29,33,1,elephant,animals-gen,hills,"['African', 'Primates']",False,['African'],True,gorilla,False,median
chimpanzee,rank-1,487,gemini-3-flash-preview,30,33,1,woodpecker,animals-gen,hills,"['African', 'Primates']",False,['Bird'],True,chimpanzee,False,median
snake,rank-1,487,gemini-3-flash-preview,31,33,1,woodchuck,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,['Rodents'],True,snake,True,median
lizard,rank-1,487,gemini-3-flash-preview,32,33,1,quail,animals-gen,hills,['ReptileAmphibian'],False,['Bird'],True,lizard,False,median
turtle,rank-1,487,gemini-3-flash-preview,33,33,1,yak,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['BeastsOfBurden', 'Bovine']",True,turtle,True,median
dog,rank-1,794,gemini-3-flash-preview,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,794,gemini-3-flash-preview,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,794,gemini-3-flash-preview,3,35,1,tiger,animals-gen,hills,"['Pets', 'Rodents']",False,"['African', 'Feline']",True,hamster,False,median
rabbit,rank-1,794,gemini-3-flash-preview,4,35,1,lion,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Feline']",False,rabbit,False,median
guinea_pig,rank-1,794,gemini-3-flash-preview,5,35,1,elephant,animals-gen,hills,"['Pets', 'Rodents']",False,['African'],False,guinea pig,True,median
goldfish,rank-1,794,gemini-3-flash-preview,6,35,1,giraffe,animals-gen,hills,"['Fish', 'Pets', 'Water']",False,['African'],False,goldfish,True,median
horse,rank-1,794,gemini-3-flash-preview,7,35,1,bird,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,['Bird'],True,horse,True,median
cow,rank-1,794,gemini-3-flash-preview,8,35,1,cheetah,animals-gen,hills,"['Bovine', 'Farm']",False,"['African', 'Feline']",True,cow,False,median
pig,rank-1,794,gemini-3-flash-preview,9,35,1,gazelle,animals-gen,hills,['Farm'],False,"['African', 'Deers']",False,pig,False,median
sheep,rank-1,794,gemini-3-flash-preview,10,35,1,deer,animals-gen,hills,['Farm'],False,"['Deers', 'NorthAmerican']",False,sheep,True,median
goat,rank-1,794,gemini-3-flash-preview,11,35,1,moose,animals-gen,hills,['Farm'],False,"['Deers', 'NorthAmerican']",False,goat,False,median
chicken,rank-1,794,gemini-3-flash-preview,12,35,1,cow,animals-gen,hills,"['Bird', 'Farm']",False,"['Bovine', 'Farm']",True,chicken,True,median
duck,rank-1,794,gemini-3-flash-preview,13,35,1,pig,animals-gen,hills,['Bird'],False,['Farm'],False,duck,False,median
turkey,rank-1,794,gemini-3-flash-preview,14,35,1,chicken,animals-gen,hills,"['Bird', 'Farm']",False,"['Bird', 'Farm']",False,turkey,True,median
deer,rank-1,794,gemini-3-flash-preview,15,35,1,duck,animals-gen,hills,"['Deers', 'NorthAmerican']",True,['Bird'],False,deer,True,median
bear,rank-1,794,gemini-3-flash-preview,16,35,1,squirrel,animals-gen,hills,['NorthAmerican'],False,"['NorthAmerican', 'Rodents']",True,bear,True,median
wolf,rank-1,794,gemini-3-flash-preview,17,35,1,chimpanzee,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['African', 'Primates']",True,wolf,True,median
fox,rank-1,794,gemini-3-flash-preview,18,35,1,monkey,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['African', 'Primates']",False,fox,True,median
squirrel,rank-1,794,gemini-3-flash-preview,19,35,1,baboon,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Primates'],False,squirrel,True,median
raccoon,rank-1,794,gemini-3-flash-preview,20,35,1,gorilla,animals-gen,hills,['NorthAmerican'],False,"['African', 'Primates']",False,raccoon,False,median
skunk,rank-1,794,gemini-3-flash-preview,21,35,1,shark,animals-gen,hills,"['NorthAmerican', 'Weasels']",False,"['Fish', 'Water']",True,skunk,False,median
owl,rank-1,794,gemini-3-flash-preview,22,35,1,whale,animals-gen,hills,['Bird'],True,"['Fish', 'Water']",False,owl,True,median
eagle,rank-1,794,gemini-3-flash-preview,23,35,1,salmon,animals-gen,hills,['Bird'],False,['Fish'],False,eagle,True,median
hawk,rank-1,794,gemini-3-flash-preview,24,35,1,shrimp,animals-gen,hills,['Bird'],False,['Fish'],False,hawk,False,median
lion,rank-1,794,gemini-3-flash-preview,25,35,1,lobster,animals-gen,hills,"['African', 'Feline']",True,['Water'],True,lion,True,median
tiger,rank-1,794,gemini-3-flash-preview,26,35,1,stingray,animals-gen,hills,"['African', 'Feline']",False,['Water'],False,tiger,False,median
cheetah,rank-1,794,gemini-3-flash-preview,27,35,1,manatee,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Water']",False,cheetah,False,median
leopard,rank-1,794,gemini-3-flash-preview,28,35,1,crab,animals-gen,hills,"['African', 'Feline']",False,['Water'],False,leopard,False,median
elephant,rank-1,794,gemini-3-flash-preview,29,35,1,flounder,animals-gen,hills,['African'],False,['Fish'],True,elephant,True,median
giraffe,rank-1,794,gemini-3-flash-preview,30,35,1,catfish,animals-gen,hills,['African'],False,['Fish'],False,giraffe,False,median
zebra,rank-1,794,gemini-3-flash-preview,31,35,1,tilapia,animals-gen,hills,['African'],False,['Fish'],False,zebra,False,median
rhino,rank-1,794,gemini-3-flash-preview,32,35,1,swordfish,animals-gen,hills,['African'],False,['Fish'],False,rhino,True,median
hippo,rank-1,794,gemini-3-flash-preview,33,35,1,snake,animals-gen,hills,,True,"['Farm', 'ReptileAmphibian']",True,hippo,False,median
crocodile,rank-1,794,gemini-3-flash-preview,34,35,1,mouse,animals-gen,hills,['ReptileAmphibian'],True,"['Bird', 'Rodents']",True,crocodile,False,median
snake,rank-1,794,gemini-3-flash-preview,35,35,1,rat,animals-gen,hills,"['Farm', 'ReptileAmphibian']",False,['Rodents'],False,snake,False,median
dog,rank-1,496,gemini-3-flash-preview,1,33,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,496,gemini-3-flash-preview,2,33,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,496,gemini-3-flash-preview,3,33,1,rabbit,animals-gen,hills,"['Pets', 'Rodents']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,hamster,False,median
rabbit,rank-1,496,gemini-3-flash-preview,4,33,1,owl,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Bird'],True,rabbit,False,median
guinea_pig,rank-1,496,gemini-3-flash-preview,5,33,1,eagle,animals-gen,hills,"['Pets', 'Rodents']",False,['Bird'],False,guinea pig,True,median
mouse,rank-1,496,gemini-3-flash-preview,6,33,1,horse,animals-gen,hills,"['Bird', 'Rodents']",False,"['BeastsOfBurden', 'Farm']",True,mouse,True,median
rat,rank-1,496,gemini-3-flash-preview,7,33,1,cow,animals-gen,hills,['Rodents'],False,"['Bovine', 'Farm']",False,rat,False,median
squirrel,rank-1,496,gemini-3-flash-preview,8,33,1,chicken,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Bird', 'Farm']",False,squirrel,True,median
chipmunk,rank-1,496,gemini-3-flash-preview,9,33,1,butterfly,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Insects'],True,chipmunk,False,median
raccoon,rank-1,496,gemini-3-flash-preview,10,33,1,pig,animals-gen,hills,['NorthAmerican'],False,['Farm'],True,raccoon,False,median
fox,rank-1,496,gemini-3-flash-preview,11,33,1,squirrel,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['NorthAmerican', 'Rodents']",True,fox,True,median
wolf,rank-1,496,gemini-3-flash-preview,12,33,1,bear,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['NorthAmerican'],False,wolf,True,median
bear,rank-1,496,gemini-3-flash-preview,13,33,1,moose,animals-gen,hills,['NorthAmerican'],False,"['Deers', 'NorthAmerican']",False,bear,True,median
deer,rank-1,496,gemini-3-flash-preview,14,33,1,whale,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Fish', 'Water']",True,deer,True,median
moose,rank-1,496,gemini-3-flash-preview,15,33,1,dolphin,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Insects', 'Water']",False,moose,False,median
horse,rank-1,496,gemini-3-flash-preview,16,33,1,walrus,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['Arctic', 'Water']",False,horse,True,median
cow,rank-1,496,gemini-3-flash-preview,17,33,1,squid,animals-gen,hills,"['Bovine', 'Farm']",False,['Water'],False,cow,False,median
pig,rank-1,496,gemini-3-flash-preview,18,33,1,sponge,animals-gen,hills,['Farm'],False,['Water'],False,pig,False,median
sheep,rank-1,496,gemini-3-flash-preview,19,33,1,stingray,animals-gen,hills,['Farm'],False,['Water'],False,sheep,False,median
goat,rank-1,496,gemini-3-flash-preview,20,33,1,bluejay,animals-gen,hills,['Farm'],False,['Bird'],True,goat,False,median
chicken,rank-1,496,gemini-3-flash-preview,21,33,1,oriole,animals-gen,hills,"['Bird', 'Farm']",False,['Bird'],False,chicken,True,median
duck,rank-1,496,gemini-3-flash-preview,22,33,1,cardinal,animals-gen,hills,['Bird'],False,['Bird'],False,duck,False,median
goose,rank-1,496,gemini-3-flash-preview,23,33,1,cub,animals-gen,hills,['Water'],True,['NorthAmerican'],True,goose,False,median
turkey,rank-1,496,gemini-3-flash-preview,24,33,1,kangaroo,animals-gen,hills,"['Bird', 'Farm']",True,['Australian'],True,turkey,True,median
penguin,rank-1,496,gemini-3-flash-preview,25,33,1,deer,animals-gen,hills,"['Arctic', 'Bird', 'Water']",False,"['Deers', 'NorthAmerican']",True,penguin,True,median
seal,rank-1,496,gemini-3-flash-preview,26,33,1,crow,animals-gen,hills,"['Arctic', 'Water']",False,['Bird'],True,seal,True,median
whale,rank-1,496,gemini-3-flash-preview,27,33,1,worm,animals-gen,hills,"['Fish', 'Water']",False,"['Insects', 'Worms']",True,whale,True,median
dolphin,rank-1,496,gemini-3-flash-preview,28,33,1,fly,animals-gen,hills,"['Insects', 'Water']",False,['Insects'],False,dolphin,False,median
shark,rank-1,496,gemini-3-flash-preview,29,33,1,groundhog,animals-gen,hills,"['Fish', 'Water']",False,"['Rodents', 'Weasels']",True,shark,False,median
lion,rank-1,496,gemini-3-flash-preview,30,33,1,possum,animals-gen,hills,"['African', 'Feline']",True,['Australian'],True,lion,True,median
tiger,rank-1,496,gemini-3-flash-preview,31,33,1,frog,animals-gen,hills,"['African', 'Feline']",False,"['ReptileAmphibian', 'Water']",True,tiger,False,median
zebra,rank-1,496,gemini-3-flash-preview,32,33,1,fish,animals-gen,hills,['African'],False,"['Fish', 'Water']",False,zebra,True,median
elephant,rank-1,496,gemini-3-flash-preview,33,33,1,turtle,animals-gen,hills,['African'],False,"['ReptileAmphibian', 'Water']",False,elephant,False,median
dog,rank-1,382,gemini-3-flash-preview,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,382,gemini-3-flash-preview,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,382,gemini-3-flash-preview,3,35,1,bat,animals-gen,hills,"['Pets', 'Rodents']",False,['Insectivores'],True,hamster,False,median
rabbit,rank-1,382,gemini-3-flash-preview,4,35,1,rat,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Rodents'],True,rabbit,False,median
